,date,exact_matches,mean_hmm_cost,median_hmm_cost,rejected,scorpio,total,total_hmm_cost,inserted
2657,2021-05-31,2,1.77,1.0,0,Gamma (P.1-like),13,23.0,11
2658,2021-05-31,1,8.67,3.5,5,.,18,156.0,12
2659,2021-05-31,928,0.3,0.0,0,Delta (AY.4-like),1211,363.0,283
2660,2021-05-31,1,2.0,3.0,0,Mu (B.1.621-like),3,6.0,2
2661,2021-05-31,0,3.8,3.0,0,B.1.1.318-like,5,19.0,5
2662,2021-05-31,1,0.5,0.5,0,AV.1-like,2,1.0,1
2663,2021-05-31,1,0.0,0.0,0,Eta (B.1.525-like),1,0.0,0
2664,2021-05-31,1,5.5,5.5,2,Beta (B.1.351-like),8,44.0,5
2665,2021-05-31,2,1.0,0.0,0,Iota (B.1.526-like),3,3.0,1
2666,2021-06-01,518,0.5,0.0,4,Delta (B.1.617.2-like),779,391.0,257
2667,2021-06-01,370,1.21,1.0,12,Alpha (B.1.1.7-like),746,905.0,364
2668,2021-06-01,1280,0.31,0.0,0,Delta (AY.4-like),1682,517.0,402
2669,2021-06-01,1,4.77,3.5,3,.,26,124.0,22
2670,2021-06-01,2,0.0,0.0,0,AV.1-like,2,0.0,0
2671,2021-06-01,11,2.5,2.0,3,Gamma (P.1-like),44,110.0,30
2672,2021-06-01,1,3.75,3.5,1,B.1.1.7-like+E484K,4,15.0,2
2673,2021-06-01,2,4.65,5.0,1,Beta (B.1.351-like),17,79.0,14
2674,2021-06-01,0,5.75,6.0,0,Eta (B.1.525-like),4,23.0,4
2675,2021-06-01,2,1.5,1.0,0,Mu (B.1.621-like),8,12.0,6
2676,2021-06-01,6,2.26,2.0,1,Iota (B.1.526-like),34,77.0,27
2677,2021-06-01,1,2.0,2.0,0,B.1.1.318-like,2,4.0,1
2678,2021-06-01,0,8.0,8.0,1,Epsilon (B.1.429-like),1,8.0,0
2679,2021-06-01,0,8.5,8.5,1,Delta (B.1.617.2-like) +K417N,2,17.0,1
2680,2021-06-02,306,1.12,0.0,10,Alpha (B.1.1.7-like),600,672.0,284
2681,2021-06-02,2,6.58,2.5,6,.,24,158.0,16
2682,2021-06-02,568,0.49,0.0,2,Delta (B.1.617.2-like),822,404.0,252
2683,2021-06-02,1173,0.3,0.0,0,Delta (AY.4-like),1549,472.0,376
2684,2021-06-02,2,1.17,1.0,0,B.1.1.318-like,6,7.0,4
2685,2021-06-02,2,6.78,7.0,3,Beta (B.1.351-like),9,61.0,4
2686,2021-06-02,1,1.0,1.0,0,B.1.1.7-like+E484K,3,3.0,2
2687,2021-06-02,1,0.0,0.0,0,AV.1-like,1,0.0,0
2688,2021-06-02,0,4.0,4.0,0,Delta (AY.4.2-like),1,4.0,1
2689,2021-06-02,1,2.5,2.5,0,Mu (B.1.621-like),6,15.0,5
2690,2021-06-02,10,2.07,1.5,0,Gamma (P.1-like),42,87.0,32
2691,2021-06-02,10,1.79,2.0,0,Iota (B.1.526-like),29,52.0,19
2692,2021-06-02,0,4.0,4.0,0,Eta (B.1.525-like),1,4.0,1
2693,2021-06-03,581,0.47,0.0,0,Delta (B.1.617.2-like),847,400.0,266
2694,2021-06-03,0,2.0,2.0,0,B.1.1.7-like+E484K,2,4.0,2
2695,2021-06-03,324,0.98,0.0,4,Alpha (B.1.1.7-like),614,601.0,286
2696,2021-06-03,1,7.36,3.0,13,.,39,287.0,25
2697,2021-06-03,1134,0.32,0.0,0,Delta (AY.4-like),1508,480.0,374
2698,2021-06-03,1,0.5,0.5,0,AV.1-like,2,1.0,1
2699,2021-06-03,0,3.43,3.0,0,Beta (B.1.351-like),7,24.0,7
2700,2021-06-03,7,2.0,1.0,1,Gamma (P.1-like),45,90.0,37
2701,2021-06-03,3,1.71,1.0,0,Iota (B.1.526-like),17,29.0,14
2702,2021-06-03,2,2.09,2.0,0,Mu (B.1.621-like),11,23.0,9
2703,2021-06-03,1,1.83,2.0,0,B.1.1.318-like,6,11.0,5
2704,2021-06-03,0,4.0,4.0,0,Epsilon (B.1.429-like),1,4.0,1
2705,2021-06-03,1,0.0,0.0,0,Epsilon (B.1.427-like),1,0.0,0
2706,2021-06-03,0,3.0,3.0,0,Delta (B.1.617.2-like) +K417N,1,3.0,1
2707,2021-06-04,325,1.06,0.0,11,Alpha (B.1.1.7-like),574,611.0,238
2708,2021-06-04,429,0.51,0.0,3,Delta (B.1.617.2-like),633,323.0,201
2709,2021-06-04,7,7.7,4.0,10,.,33,254.0,16
2710,2021-06-04,981,0.31,0.0,0,Delta (AY.4-like),1317,402.0,336
2711,2021-06-04,13,1.77,1.0,0,Gamma (P.1-like),35,62.0,22
2712,2021-06-04,0,1.83,1.5,0,B.1.1.7-like+E484K,6,11.0,6
2713,2021-06-04,3,2.17,0.5,1,B.1.1.318-like,6,13.0,2
2714,2021-06-04,0,5.42,5.0,4,Beta (B.1.351-like),12,65.0,8
2715,2021-06-04,1,0.67,1.0,0,AV.1-like,3,2.0,2
2716,2021-06-04,2,2.9,4.0,0,Mu (B.1.621-like),10,29.0,8
2717,2021-06-04,5,1.81,1.0,0,Iota (B.1.526-like),16,29.0,11
2718,2021-06-05,277,0.9,0.0,7,Alpha (B.1.1.7-like),460,415.0,176
2719,2021-06-05,374,0.45,0.0,1,Delta (B.1.617.2-like),535,240.0,160
2720,2021-06-05,3,1.2,0.0,0,B.1.1.318-like,5,6.0,2
2721,2021-06-05,3,8.12,3.0,8,.,32,260.0,21
2722,2021-06-05,912,0.33,0.0,0,Delta (AY.4-like),1230,412.0,318
2723,2021-06-05,0,4.0,4.0,0,Beta (B.1.351-like),2,8.0,2
2724,2021-06-05,2,3.43,4.0,2,Gamma (P.1-like),14,48.0,10
2725,2021-06-05,7,2.56,2.0,1,Mu (B.1.621-like),16,41.0,8
2726,2021-06-05,1,2.65,2.0,0,Iota (B.1.526-like),17,45.0,16
2727,2021-06-05,0,3.0,3.0,0,Epsilon (B.1.427-like),1,3.0,1
2728,2021-06-05,0,1.0,1.0,0,Eta (B.1.525-like),1,1.0,1
2729,2021-06-05,2,0.0,0.0,0,B.1.1.7-like+E484K,2,0.0,0
2730,2021-06-05,0,23.0,23.0,1,Lambda (C.37-like),1,23.0,0
2731,2021-06-06,170,1.16,1.0,4,Alpha (B.1.1.7-like),349,404.0,175
2732,2021-06-06,397,0.49,0.0,4,Delta (B.1.617.2-like),583,286.0,182
2733,2021-06-06,7,8.14,3.0,8,.,29,236.0,14
2734,2021-06-06,1074,0.37,0.0,0,Delta (AY.4-like),1508,559.0,434
2735,2021-06-06,0,8.33,6.0,1,Beta (B.1.351-like),3,25.0,2
2736,2021-06-06,8,2.45,2.0,2,Gamma (P.1-like),29,71.0,19
2737,2021-06-06,0,1.0,1.0,0,B.1.1.318-like,2,2.0,2
2738,2021-06-06,0,9.0,9.0,1,B.1.1.7-like+E484K,1,9.0,0
2739,2021-06-06,2,2.3,2.0,1,Mu (B.1.621-like),10,23.0,7
2740,2021-06-06,0,4.0,4.0,0,Eta (B.1.525-like),2,8.0,2
2741,2021-06-06,3,1.14,1.0,0,Iota (B.1.526-like),7,8.0,4
2742,2021-06-06,0,23.0,23.0,2,Lambda (C.37-like),2,46.0,0
2743,2021-06-06,0,1.0,1.0,0,Epsilon (B.1.427-like),1,1.0,1
2744,2021-06-06,0,4.0,4.0,0,Epsilon (B.1.429-like),1,4.0,1
2745,2021-06-06,1,1.0,1.0,0,Delta (B.1.617.2-like) +K417N,3,3.0,2
2746,2021-06-07,907,0.8,0.0,25,Alpha (B.1.1.7-like),1503,1198.0,571
2747,2021-06-07,629,0.63,0.0,2,Delta (B.1.617.2-like),985,619.0,354
2748,2021-06-07,1638,0.4,0.0,0,Delta (AY.4-like),2360,948.0,722
2749,2021-06-07,6,7.63,3.0,14,.,43,328.0,23
2750,2021-06-07,1,5.22,6.0,1,Beta (B.1.351-like),9,47.0,7
2751,2021-06-07,5,1.53,1.0,0,Mu (B.1.621-like),15,23.0,10
2752,2021-06-07,0,22.0,22.0,2,Lambda (C.37-like),2,44.0,0
2753,2021-06-07,14,2.39,1.0,3,Gamma (P.1-like),41,98.0,24
2754,2021-06-07,0,1.0,1.0,0,B.1.1.318-like,1,1.0,1
2755,2021-06-07,9,1.59,1.0,1,Iota (B.1.526-like),22,35.0,12
2756,2021-06-07,1,0.5,0.5,0,Delta (B.1.617.2-like) +K417N,2,1.0,1
2757,2021-06-08,195,1.43,1.0,12,Alpha (B.1.1.7-like),436,623.0,229
2758,2021-06-08,604,0.61,0.0,2,Delta (B.1.617.2-like),926,563.0,320
2759,2021-06-08,0,8.18,9.0,6,Beta (B.1.351-like),11,90.0,5
2760,2021-06-08,11,1.0,0.0,0,Gamma (P.1-like),21,21.0,10
2761,2021-06-08,4,8.94,4.0,11,.,35,313.0,20
2762,2021-06-08,1293,0.4,0.0,0,Delta (AY.4-like),1862,738.0,569
2763,2021-06-08,2,0.0,0.0,0,Delta (AY.4.2-like),2,0.0,0
2764,2021-06-08,2,2.29,1.0,1,B.1.1.318-like,7,16.0,4
2765,2021-06-08,1,1.0,1.0,0,Delta (B.1.617.2-like) +K417N,2,2.0,1
2766,2021-06-08,0,6.0,6.0,0,B.1.1.7-like+E484K,1,6.0,1
2767,2021-06-08,2,2.5,2.0,1,Iota (B.1.526-like),20,50.0,17
2768,2021-06-08,1,2.62,1.0,2,Mu (B.1.621-like),13,34.0,10
2769,2021-06-08,0,24.75,25.0,8,Lambda (C.37-like),8,198.0,0
2770,2021-06-09,193,1.08,0.0,7,Alpha (B.1.1.7-like),353,383.0,153
2771,2021-06-09,416,0.9,0.0,17,Delta (B.1.617.2-like),688,617.0,255
2772,2021-06-09,3,8.34,3.0,11,.,32,267.0,18
2773,2021-06-09,955,0.39,0.0,0,Delta (AY.4-like),1367,531.0,412
2774,2021-06-09,1,3.67,5.0,0,B.1.1.318-like,3,11.0,2
2775,2021-06-09,1,1.33,1.5,0,Delta (B.1.617.2-like) +K417N,6,8.0,5
2776,2021-06-09,2,5.0,3.0,3,Beta (B.1.351-like),10,50.0,5
2777,2021-06-09,7,0.0,0.0,0,Delta (AY.4.2-like),7,0.0,0
2778,2021-06-09,0,2.0,2.0,0,AV.1-like,1,2.0,1
2779,2021-06-09,5,1.92,1.0,0,Mu (B.1.621-like),12,23.0,7
2780,2021-06-09,4,1.64,1.5,0,Iota (B.1.526-like),14,23.0,10
2781,2021-06-09,6,1.57,2.0,0,Gamma (P.1-like),23,36.0,17
2782,2021-06-09,0,2.0,2.0,0,B.1.1.7-like+E484K,1,2.0,1
2783,2021-06-09,0,24.5,24.5,2,Lambda (C.37-like),2,49.0,0
2784,2021-06-09,0,2.0,2.0,0,Epsilon (B.1.427-like),1,2.0,1
2785,2021-06-10,333,0.69,0.0,4,Delta (B.1.617.2-like),536,369.0,199
2786,2021-06-10,158,1.32,0.0,11,Alpha (B.1.1.7-like),309,409.0,140
2787,2021-06-10,3,2.63,3.0,0,Gamma (P.1-like),19,50.0,16
2788,2021-06-10,1,7.53,3.0,8,.,30,226.0,21
2789,2021-06-10,538,0.37,0.0,0,Delta (AY.4-like),738,274.0,200
2790,2021-06-10,0,3.67,2.0,1,Beta (B.1.351-like),3,11.0,2
2791,2021-06-10,2,0.0,0.0,0,Delta (AY.4.2-like),2,0.0,0
2792,2021-06-10,0,1.0,1.0,0,AV.1-like,1,1.0,1
2793,2021-06-10,0,5.0,5.0,0,Delta (B.1.617.2-like) +K417N,1,5.0,1
2794,2021-06-10,7,1.43,0.5,0,Mu (B.1.621-like),14,20.0,7
2795,2021-06-10,3,2.36,1.0,1,Iota (B.1.526-like),11,26.0,7
2796,2021-06-10,1,2.33,1.0,0,B.1.1.318-like,3,7.0,2
2797,2021-06-10,0,27.0,27.0,1,Lambda (C.37-like),1,27.0,0
2798,2021-06-10,0,13.0,13.0,1,B.1.617.1-like,1,13.0,0
2799,2021-06-11,119,1.26,0.5,4,Alpha (B.1.1.7-like),238,299.0,115
2800,2021-06-11,237,0.72,0.0,1,Delta (B.1.617.2-like),389,281.0,151
2801,2021-06-11,2,2.89,3.0,0,Mu (B.1.621-like),9,26.0,7
2802,2021-06-11,0,10.78,5.0,8,.,23,248.0,15
2803,2021-06-11,389,0.39,0.0,1,Delta (AY.4-like),547,214.0,157
2804,2021-06-11,1,3.67,2.0,1,Beta (B.1.351-like),3,11.0,1
2805,2021-06-11,0,5.0,5.0,0,B.1.1.7-like+E484K,1,5.0,1
2806,2021-06-11,8,2.39,1.0,2,Gamma (P.1-like),23,55.0,13
2807,2021-06-11,0,1.0,1.0,0,Delta (B.1.617.2-like) +K417N,1,1.0,1
2808,2021-06-11,4,1.77,1.0,0,Iota (B.1.526-like),13,23.0,9
2809,2021-06-11,0,6.0,6.0,0,Eta (B.1.525-like),1,6.0,1
2810,2021-06-11,1,0.0,0.0,0,B.1.1.318-like,1,0.0,0
2811,2021-06-12,109,1.33,1.0,5,Delta (B.1.617.2-like),221,294.0,107
2812,2021-06-12,52,1.51,1.0,2,Alpha (B.1.1.7-like),118,178.0,64
2813,2021-06-12,3,10.92,4.0,10,.,25,273.0,12
2814,2021-06-12,152,0.39,0.0,0,Delta (AY.4-like),214,83.0,62
2815,2021-06-12,2,1.8,2.0,0,Gamma (P.1-like),10,18.0,8
2816,2021-06-12,0,2.0,2.0,0,Mu (B.1.621-like),2,4.0,2
2817,2021-06-12,1,2.0,2.0,0,Iota (B.1.526-like),5,10.0,4
2818,2021-06-12,2,0.0,0.0,0,Epsilon (B.1.427-like),2,0.0,0
2819,2021-06-12,0,21.0,21.0,1,Lambda (C.37-like),1,21.0,0
2820,2021-06-12,1,4.33,3.0,1,Beta (B.1.351-like),3,13.0,1
2821,2021-06-13,131,0.66,0.0,0,Delta (B.1.617.2-like),210,138.0,79
2822,2021-06-13,49,1.21,1.0,2,Alpha (B.1.1.7-like),108,131.0,57
2823,2021-06-13,2,9.41,4.0,6,.,17,160.0,9
2824,2021-06-13,250,0.44,0.0,0,Delta (AY.4-like),383,169.0,133
2825,2021-06-13,2,3.0,2.0,1,Mu (B.1.621-like),8,24.0,5
2826,2021-06-13,4,0.0,0.0,0,Delta (B.1.617.2-like) +K417N,4,0.0,0
2827,2021-06-13,0,13.0,13.0,2,Beta (B.1.351-like),2,26.0,0
2828,2021-06-13,4,1.56,1.0,0,Iota (B.1.526-like),9,14.0,5
2829,2021-06-13,0,7.0,7.0,1,B.1.1.318-like,2,14.0,1
2830,2021-06-13,5,1.0,0.0,0,Gamma (P.1-like),9,9.0,4
2831,2021-06-13,0,22.0,22.0,1,Lambda (C.37-like),1,22.0,0
2832,2021-06-14,444,0.98,1.0,10,Alpha (B.1.1.7-like),894,876.0,440
2833,2021-06-14,223,0.95,1.0,2,Delta (B.1.617.2-like),449,426.0,224
2834,2021-06-14,4,1.83,2.0,1,Mu (B.1.621-like),12,22.0,7
2835,2021-06-14,576,0.49,0.0,0,Delta (AY.4-like),904,444.0,328
2836,2021-06-14,4,8.14,5.0,12,.,42,342.0,26
2837,2021-06-14,8,2.22,2.0,1,Gamma (P.1-like),32,71.0,23
2838,2021-06-14,1,0.0,0.0,0,B.1.1.318-like,1,0.0,0
2839,2021-06-14,0,5.25,2.0,1,Beta (B.1.351-like),4,21.0,3
2840,2021-06-14,1,0.0,0.0,0,AV.1-like,1,0.0,0
2841,2021-06-14,1,1.5,1.5,0,Delta (B.1.617.2-like) +K417N,2,3.0,1
2842,2021-06-14,3,1.58,1.0,0,Iota (B.1.526-like),12,19.0,9
2843,2021-06-14,0,22.33,23.0,3,Lambda (C.37-like),3,67.0,0
2844,2021-06-15,390,0.75,0.0,6,Delta (B.1.617.2-like),671,501.0,275
2845,2021-06-15,108,1.15,1.0,2,Alpha (B.1.1.7-like),230,264.0,120
2846,2021-06-15,4,7.31,3.0,12,.,45,329.0,29
2847,2021-06-15,1163,0.53,0.0,0,Delta (AY.4-like),1852,983.0,689
2848,2021-06-15,1,4.71,4.5,2,Mu (B.1.621-like),14,66.0,11
2849,2021-06-15,1,3.33,3.0,0,B.1.1.318-like,3,10.0,2
2850,2021-06-15,0,5.6,5.0,1,Beta (B.1.351-like),5,28.0,4
2851,2021-06-15,0,4.0,4.0,0,Epsilon (B.1.429-like),1,4.0,1
2852,2021-06-15,1,2.0,2.0,0,Gamma (P.1-like),8,16.0,7
2853,2021-06-15,4,1.62,0.5,0,Iota (B.1.526-like),8,13.0,4
2854,2021-06-15,0,2.0,2.0,0,Delta (B.1.617.2-like) +K417N,2,4.0,2
2855,2021-06-16,4,8.06,5.0,9,.,33,266.0,20
2856,2021-06-16,115,1.21,1.0,4,Alpha (B.1.1.7-like),244,295.0,125
2857,2021-06-16,406,0.85,0.0,4,Delta (B.1.617.2-like),723,618.0,313
2858,2021-06-16,1312,0.54,0.0,0,Delta (AY.4-like),2098,1124.0,786
2859,2021-06-16,1,0.5,0.5,0,Delta (AY.4.2-like),2,1.0,1
2860,2021-06-16,2,2.5,1.0,1,Mu (B.1.621-like),10,25.0,7
2861,2021-06-16,0,7.75,8.0,2,Beta (B.1.351-like),4,31.0,2
2862,2021-06-16,2,1.77,1.0,0,Gamma (P.1-like),22,39.0,20
2863,2021-06-16,0,4.0,4.0,0,B.1.1.7-like+E484K,1,4.0,1
2864,2021-06-16,2,1.38,1.0,0,Iota (B.1.526-like),8,11.0,6
2865,2021-06-16,0,2.83,3.0,0,B.1.1.318-like,6,17.0,6
2866,2021-06-16,3,0.4,0.0,0,Delta (B.1.617.2-like) +K417N,5,2.0,2
2867,2021-06-16,0,20.0,20.0,1,Lambda (C.37-like),1,20.0,0
2868,2021-06-17,114,1.19,1.0,2,Alpha (B.1.1.7-like),232,276.0,116
2869,2021-06-17,314,1.01,0.0,8,Delta (B.1.617.2-like),592,596.0,270
2870,2021-06-17,0,4.0,4.0,0,Mu (B.1.621-like),6,24.0,6
2871,2021-06-17,1,10.91,5.0,14,.,35,382.0,20
2872,2021-06-17,1049,0.47,0.0,0,Delta (AY.4-like),1578,736.0,529
2873,2021-06-17,4,0.86,0.0,0,B.1.1.318-like,7,6.0,3
2874,2021-06-17,0,1.0,1.0,0,Delta (AY.4.2-like),1,1.0,1
2875,2021-06-17,1,5.75,5.5,2,Beta (B.1.351-like),8,46.0,5
2876,2021-06-17,0,3.0,3.0,0,AV.1-like,1,3.0,1
2877,2021-06-17,5,2.24,2.0,3,Gamma (P.1-like),34,76.0,26
2878,2021-06-17,0,3.0,3.0,0,B.1.1.7-like+E484K,1,3.0,1
2879,2021-06-17,2,1.0,0.0,0,Iota (B.1.526-like),3,3.0,1
2880,2021-06-17,1,1.0,1.0,0,Epsilon (B.1.427-like),2,2.0,1
2881,2021-06-18,82,1.48,1.0,2,Alpha (B.1.1.7-like),191,283.0,107
2882,2021-06-18,464,0.74,0.0,3,Delta (B.1.617.2-like),786,584.0,319
2883,2021-06-18,5,0.8,0.5,0,Mu (B.1.621-like),10,8.0,5
2884,2021-06-18,1,11.12,5.5,10,.,26,289.0,15
2885,2021-06-18,1288,0.49,0.0,0,Delta (AY.4-like),2007,977.0,719
2886,2021-06-18,0,20.33,20.0,3,Lambda (C.37-like),3,61.0,0
2887,2021-06-18,7,0.0,0.0,0,Delta (AY.4.2-like),7,0.0,0
2888,2021-06-18,0,3.0,3.0,0,AV.1-like,1,3.0,1
2889,2021-06-18,3,2.42,2.5,1,Gamma (P.1-like),12,29.0,8
2890,2021-06-18,1,2.5,2.5,0,B.1.1.318-like,2,5.0,1
2891,2021-06-18,0,9.2,10.0,4,Beta (B.1.351-like),5,46.0,1
2892,2021-06-18,0,11.0,11.0,1,B.1.617.1-like,1,11.0,0
2893,2021-06-18,2,0.67,0.0,0,Iota (B.1.526-like),3,2.0,1
2894,2021-06-18,0,3.0,3.0,0,Delta (B.1.617.2-like) +K417N,1,3.0,1
2895,2021-06-19,55,1.47,0.0,6,Alpha (B.1.1.7-like),108,159.0,47
2896,2021-06-19,200,1.03,0.0,4,Delta (B.1.617.2-like),357,366.0,153
2897,2021-06-19,3,0.6,0.0,0,Mu (B.1.621-like),5,3.0,2
2898,2021-06-19,9,4.64,1.0,4,.,25,116.0,12
2899,2021-06-19,666,0.46,0.0,0,Delta (AY.4-like),997,461.0,331
2900,2021-06-19,2,1.43,1.0,0,Gamma (P.1-like),7,10.0,5
2901,2021-06-19,0,1.0,1.0,0,Delta (B.1.617.2-like) +K417N,1,1.0,1
2902,2021-06-19,1,0.0,0.0,0,Iota (B.1.526-like),1,0.0,0
2903,2021-06-19,1,0.0,0.0,0,Epsilon (B.1.427-like),1,0.0,0
2904,2021-06-20,62,1.37,0.0,2,Alpha (B.1.1.7-like),121,166.0,57
2905,2021-06-20,146,1.01,1.0,2,Delta (B.1.617.2-like),303,306.0,155
2906,2021-06-20,3,8.69,2.0,5,.,13,113.0,5
2907,2021-06-20,864,0.56,0.0,1,Delta (AY.4-like),1420,793.0,555
2908,2021-06-20,0,8.0,8.0,1,B.1.1.318-like,1,8.0,0
2909,2021-06-20,1,6.88,8.5,4,Mu (B.1.621-like),8,55.0,3
2910,2021-06-20,1,2.0,3.0,0,Gamma (P.1-like),3,6.0,2
2911,2021-06-20,0,1.67,1.0,0,Delta (B.1.617.2-like) +K417N,3,5.0,3
2912,2021-06-20,0,2.0,2.0,0,Iota (B.1.526-like),2,4.0,2
2913,2021-06-21,1163,0.54,0.0,1,Delta (AY.4-like),1904,1035.0,740
2914,2021-06-21,349,1.02,1.0,5,Delta (B.1.617.2-like),704,719.0,350
2915,2021-06-21,116,1.2,1.0,5,Alpha (B.1.1.7-like),235,282.0,114
2916,2021-06-21,6,1.86,1.5,0,Mu (B.1.621-like),14,26.0,8
2917,2021-06-21,7,2.97,2.0,3,Gamma (P.1-like),29,86.0,19
2918,2021-06-21,3,1.33,0.5,0,Delta (B.1.617.2-like) +K417N,6,8.0,3
2919,2021-06-21,4,8.68,3.0,9,.,22,191.0,9
2920,2021-06-21,0,4.0,3.0,1,Beta (B.1.351-like),5,20.0,4
2921,2021-06-21,2,0.33,0.0,0,Delta (AY.4.2-like),3,1.0,1
2922,2021-06-21,0,6.0,4.0,1,B.1.1.318-like,3,18.0,2
2923,2021-06-21,1,4.0,3.5,1,Iota (B.1.526-like),4,16.0,2
2924,2021-06-21,0,22.0,22.0,1,Lambda (C.37-like),1,22.0,0
2925,2021-06-21,0,9.0,9.0,1,Epsilon (B.1.429-like),1,9.0,0
2926,2021-06-22,116,1.28,0.0,7,Alpha (B.1.1.7-like),231,296.0,108
2927,2021-06-22,615,0.84,0.0,9,Delta (B.1.617.2-like),1107,935.0,483
2928,2021-06-22,1641,0.55,0.0,0,Delta (AY.4-like),2653,1466.0,1012
2929,2021-06-22,2,8.3,3.0,6,.,27,224.0,19
2930,2021-06-22,6,0.25,0.0,0,Delta (AY.4.2-like),8,2.0,2
2931,2021-06-22,0,6.44,5.0,3,Beta (B.1.351-like),9,58.0,6
2932,2021-06-22,2,1.2,1.0,0,Delta (B.1.617.2-like) +K417N,5,6.0,3
2933,2021-06-22,1,2.5,1.5,0,B.1.1.318-like,4,10.0,3
2934,2021-06-22,0,2.5,2.0,0,Gamma (P.1-like),22,55.0,22
2935,2021-06-22,2,2.19,1.0,1,Mu (B.1.621-like),16,35.0,13
2936,2021-06-22,1,2.17,2.5,0,Iota (B.1.526-like),6,13.0,5
2937,2021-06-22,0,23.0,23.0,1,Lambda (C.37-like),1,23.0,0
2938,2021-06-22,0,3.0,3.0,0,B.1.1.7-like+E484K,1,3.0,1
2939,2021-06-23,508,0.87,0.0,8,Delta (B.1.617.2-like),934,813.0,418
2940,2021-06-23,1240,0.48,0.0,1,Delta (AY.4-like),1875,908.0,634
2941,2021-06-23,99,1.29,0.0,10,Alpha (B.1.1.7-like),188,243.0,79
2942,2021-06-23,4,1.82,2.0,0,Mu (B.1.621-like),11,20.0,7
2943,2021-06-23,2,6.14,3.0,4,.,28,172.0,22
2944,2021-06-23,16,0.11,0.0,0,Delta (AY.4.2-like),18,2.0,2
2945,2021-06-23,0,2.0,2.0,0,Beta (B.1.351-like),1,2.0,1
2946,2021-06-23,5,2.57,2.0,0,Gamma (P.1-like),21,54.0,16
2947,2021-06-23,0,26.0,26.0,2,Lambda (C.37-like),2,52.0,0
2948,2021-06-23,2,3.2,3.5,1,Iota (B.1.526-like),10,32.0,7
2949,2021-06-23,0,1.0,1.0,0,Delta (B.1.617.2-like) +K417N,1,1.0,1
2950,2021-06-23,0,10.0,10.0,1,Epsilon (B.1.429-like),1,10.0,0
2951,2021-06-24,661,0.7,0.0,8,Delta (B.1.617.2-like),1082,758.0,413
2952,2021-06-24,1327,0.49,0.0,0,Delta (AY.4-like),2066,1016.0,739
2953,2021-06-24,124,1.13,0.0,7,Alpha (B.1.1.7-like),246,279.0,115
2954,2021-06-24,2,8.16,3.0,14,.,44,359.0,28
2955,2021-06-24,6,0.8,1.0,0,Gamma (P.1-like),15,12.0,9
2956,2021-06-24,4,0.62,0.5,0,Delta (AY.4.2-like),8,5.0,4
2957,2021-06-24,0,1.0,1.0,0,B.1.1.7-like+E484K,1,1.0,1
2958,2021-06-24,1,4.33,4.0,2,Mu (B.1.621-like),9,39.0,6
2959,2021-06-24,0,8.0,8.0,1,B.1.1.318-like,1,8.0,0
2960,2021-06-24,2,3.83,3.5,1,Beta (B.1.351-like),6,23.0,3
2961,2021-06-24,0,9.0,9.0,1,Iota (B.1.526-like),1,9.0,0
2962,2021-06-24,0,20.5,20.5,2,Lambda (C.37-like),2,41.0,0
2963,2021-06-24,2,0.67,0.0,0,Delta (B.1.617.2-like) +K417N,3,2.0,1
2964,2021-06-25,377,0.89,0.0,8,Delta (B.1.617.2-like),679,604.0,294
2965,2021-06-25,942,0.48,0.0,1,Delta (AY.4-like),1444,698.0,501
2966,2021-06-25,126,1.3,0.0,12,Alpha (B.1.1.7-like),250,325.0,112
2967,2021-06-25,3,2.93,2.0,2,Gamma (P.1-like),14,41.0,9
2968,2021-06-25,13,5.38,2.0,5,.,32,172.0,14
2969,2021-06-25,10,0.09,0.0,0,Delta (AY.4.2-like),11,1.0,1
2970,2021-06-25,1,4.67,7.0,0,B.1.1.318-like,3,14.0,2
2971,2021-06-25,2,4.18,4.0,2,Mu (B.1.621-like),11,46.0,7
2972,2021-06-25,6,1.33,0.0,1,Beta (B.1.351-like),9,12.0,2
2973,2021-06-25,0,6.0,6.0,0,Eta (B.1.525-like),1,6.0,1
2974,2021-06-25,1,3.17,2.5,1,Iota (B.1.526-like),6,19.0,4
2975,2021-06-25,2,0.0,0.0,0,Delta (B.1.617.2-like) +K417N,2,0.0,0
2976,2021-06-25,0,23.0,23.0,1,Lambda (C.37-like),1,23.0,0
2977,2021-06-26,550,0.83,0.0,8,Delta (B.1.617.2-like),973,804.0,415
2978,2021-06-26,77,1.2,1.0,1,Alpha (B.1.1.7-like),157,189.0,79
2979,2021-06-26,1501,0.52,0.0,0,Delta (AY.4-like),2366,1229.0,865
2980,2021-06-26,0,3.0,3.0,0,Beta (B.1.351-like),3,9.0,3
2981,2021-06-26,7,9.34,4.0,13,.,29,271.0,9
2982,2021-06-26,13,0.37,0.0,0,Delta (AY.4.2-like),19,7.0,6
2983,2021-06-26,5,3.1,0.5,2,Mu (B.1.621-like),10,31.0,3
2984,2021-06-26,0,5.0,5.0,0,Eta (B.1.525-like),1,5.0,1
2985,2021-06-26,1,3.0,3.0,0,Iota (B.1.526-like),4,12.0,3
2986,2021-06-26,1,1.89,2.0,0,Gamma (P.1-like),9,17.0,8
2987,2021-06-26,0,2.0,2.0,0,Delta (B.1.617.2-like) +K417N,4,8.0,4
2988,2021-06-27,488,0.69,0.0,4,Delta (B.1.617.2-like),797,549.0,305
2989,2021-06-27,81,1.18,0.0,4,Alpha (B.1.1.7-like),153,181.0,68
